climate;moisture;emission_type;livestock_category_type;livestock_production_type;Lagoon;Liquid/slurry;Solid storage;Dry lot;Pasture/Range/Paddock;Daily spread;Digester;Burned for fuel;Pit<1Month;Pit>1Month;Poultry manure;Deep bedding;Composting;Aerobic treatment
Tropical;Montane;N2O Volatilization;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Wet;N2O Volatilization;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Moist;N2O Volatilization;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Dry;N2O Volatilization;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Cool Temperate;Moist;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Cool Temperate;Dry;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Boreal;Moist;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Boreal;Dry;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Warm Temperate;Moist;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Warm Temperate;Dry;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Montane;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Wet;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Moist;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Dry;N2O Volatilization;Ostrich;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Cool Temperate;Moist;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Cool Temperate;Dry;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Boreal;Moist;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Boreal;Dry;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Warm Temperate;Moist;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Warm Temperate;Dry;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Montane;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Wet;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Moist;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
Tropical;Dry;N2O Volatilization;Llamas And Alpacas;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
